amount,merchant_category,channel,device_type,ip_velocity,session_duration_s,failed_auth_count,is_international,hour_of_day,day_of_week,is_weekend,is_night,province_mismatch,amount_zscore,high_velocity_flag,short_session_flag,behavioral_risk_score,is_fraud
25.95,0,4,2,1,190,0,0,8,2,0,0,0,0.2188,0,0,0.0,0
28.77,1,4,2,3,185,0,0,16,5,1,0,0,-0.9553,0,0,0.0,0
27.15,11,3,2,2,109,1,0,10,2,0,0,1,-0.1438,0,0,0.4,0
20.27,14,3,2,2,183,0,0,18,2,0,0,0,-0.6964,0,0,0.0,0
289.69,5,4,0,1,167,0,0,16,6,1,0,0,0.2024,0,0,0.0,0
72.84,0,0,1,4,107,0,0,15,6,1,0,0,-0.9823,0,0,0.0,0
6.92,9,4,2,2,211,0,0,23,1,0,1,0,-1.5246,0,0,0.15,0
765.23,9,4,3,3,5,1,0,2,0,0,1,1,1.7495,0,1,0.65,1
21.44,11,1,1,3,204,0,0,3,0,0,1,0,-0.2326,0,0,0.15,0
54.63,1,0,2,1,194,0,0,17,0,0,0,0,-0.5688,0,0,0.0,0
31.54,14,4,2,3,144,0,0,12,2,0,0,0,-0.4637,0,0,0.0,0
23.08,11,0,0,1,148,0,0,16,0,0,0,1,-0.3015,0,0,0.2,0
135.11,14,1,2,1,231,0,0,5,2,0,1,0,-0.2734,0,0,0.15,0
27.43,5,4,0,5,203,0,0,21,4,0,0,0,-0.0988,0,0,0.0,0
46.71,5,1,1,1,171,0,0,16,4,0,0,0,-0.0829,0,0,0.0,0
20.52,9,1,0,1,209,0,0,13,1,0,0,0,-0.2141,0,0,0.0,0
46.44,5,3,0,2,112,0,0,10,1,0,0,1,-0.1195,0,0,0.2,0
376.5,2,1,0,1,89,0,0,23,1,0,1,0,-0.0408,0,0,0.15,0
47.72,13,3,1,2,128,0,0,11,1,0,0,0,-0.2169,0,0,0.0,0
48.91,14,1,2,1,260,1,0,12,1,0,0,0,-0.2443,0,0,0.2,0
11.52,13,1,3,1,226,0,0,16,5,1,0,0,-0.236,0,0,0.0,0
28.74,10,3,2,2,10,0,0,9,0,0,0,0,-0.5481,0,1,0.1,0
62.52,6,1,0,1,171,0,0,9,6,1,0,0,0.9522,0,0,0.0,0
24.89,14,3,1,1,206,0,0,21,4,0,0,0,0.057,0,0,0.0,0
45.76,5,3,0,2,71,1,0,10,0,0,0,0,0.0421,0,0,0.2,0
30.24,10,1,1,2,104,0,0,17,5,1,0,0,-0.8273,0,0,0.0,0
29.61,4,2,2,3,194,0,0,9,0,0,0,0,-0.2286,0,0,0.0,0
67.58,5,0,2,1,91,0,0,14,3,0,0,0,0.1319,0,0,0.0,0
50.8,5,3,2,1,190,0,0,13,2,0,0,0,-0.2669,0,0,0.0,0
29.74,10,3,0,2,238,0,0,13,4,0,0,0,-0.3417,0,0,0.0,0
9.02,5,3,2,2,200,0,0,15,4,0,0,0,-0.4008,0,0,0.0,0
39.04,11,1,2,1,105,0,0,13,2,0,0,0,-0.5097,0,0,0.0,0
169.32,6,3,0,3,234,0,0,6,4,0,0,0,0.0687,0,0,0.0,0
15.13,5,0,0,3,151,0,0,14,5,1,0,1,3.1532,0,0,0.2,0
18.03,4,4,2,1,155,0,0,12,6,1,0,0,-0.4449,0,0,0.0,0
74.15,9,3,0,1,145,0,0,12,4,0,0,0,-0.5431,0,0,0.0,0
72.33,1,1,2,3,202,0,0,17,0,0,0,0,-0.2095,0,0,0.0,0
29.57,11,3,2,2,70,0,0,14,4,0,0,0,-0.2728,0,0,0.0,0
21.08,4,1,0,1,116,0,0,13,6,1,0,0,-0.1778,0,0,0.0,0
91.0,9,3,2,1,259,0,0,7,0,0,0,0,-0.3288,0,0,0.0,0
7.0,9,3,0,2,107,0,0,12,5,1,0,0,-0.3252,0,0,0.0,0
448.17,6,4,1,1,202,0,0,15,3,0,0,0,0.354,0,0,0.0,0
35.26,5,1,2,3,251,0,0,13,4,0,0,0,-0.31,0,0,0.0,0
19.27,2,0,0,2,224,0,0,16,6,1,0,1,-0.1146,0,0,0.2,0
21.12,4,1,2,1,291,0,0,10,3,0,0,0,-0.2138,0,0,0.0,0
198.76,11,1,1,1,163,1,0,15,5,1,0,0,-0.6888,0,0,0.2,0
15.29,13,4,2,1,121,0,0,22,5,1,1,0,-0.2186,0,0,0.15,0
22.82,5,1,2,2,97,0,0,15,3,0,0,0,-0.2752,0,0,0.0,0
378.97,2,4,0,1,86,0,0,17,0,0,0,0,-0.0851,0,0,0.0,0
290.71,14,4,3,2,129,0,0,14,6,1,0,0,1.4604,0,0,0.0,0
60.69,6,4,1,3,155,0,0,18,5,1,0,0,-0.2413,0,0,0.0,0
41.37,11,3,0,2,188,0,0,10,1,0,0,0,1.2257,0,0,0.0,0
171.56,2,2,2,1,174,0,0,11,2,0,0,0,0.1994,0,0,0.0,0
1419.77,1,4,3,7,12,2,1,5,6,1,1,1,3.6333,1,1,1.0,1
10.26,6,2,1,2,135,1,0,16,2,0,0,1,-0.6959,0,0,0.4,0
183.65,2,0,0,2,161,0,0,6,1,0,0,1,-0.2114,0,0,0.2,0
80.82,13,1,0,1,162,0,0,19,0,0,0,0,-0.5184,0,0,0.0,0
26.65,6,1,0,4,109,0,0,16,1,0,0,0,-0.1843,0,0,0.0,0
13.85,14,2,1,2,199,0,0,14,2,0,0,0,1.0997,0,0,0.0,0
29.48,11,1,1,2,99,0,0,16,0,0,0,0,-0.2852,0,0,0.0,0
119.94,9,1,3,2,205,0,0,8,2,0,0,0,-0.0775,0,0,0.0,0
304.84,4,1,2,1,337,0,0,16,2,0,0,0,1.1269,0,0,0.0,0
16.69,1,1,2,1,267,0,0,12,5,1,0,0,-0.6715,0,0,0.0,0
168.33,11,4,2,2,171,0,0,8,6,1,0,0,-0.319,0,0,0.0,0
66.22,2,2,0,2,309,0,0,2,0,0,1,0,-0.6873,0,0,0.15,0
11.83,13,0,1,1,37,0,0,16,1,0,0,0,-0.3654,0,0,0.0,0
43.17,11,1,1,2,230,0,0,11,4,0,0,0,-0.2518,0,0,0.0,0
43.05,5,4,2,3,164,1,0,18,5,1,0,0,-0.2268,0,0,0.2,0
8.74,10,2,2,1,136,0,0,15,1,0,0,0,-0.9028,0,0,0.0,0
397.05,8,4,1,2,126,0,0,10,5,1,0,0,-0.0866,0,0,0.0,0
169.8,13,4,1,1,357,0,0,7,6,1,0,0,-0.2741,0,0,0.0,0
173.43,11,4,2,4,237,0,0,17,4,0,0,0,-0.0824,0,0,0.0,0
167.56,12,1,1,2,153,0,0,20,3,0,0,0,1.3145,0,0,0.0,0
80.31,4,3,0,1,164,0,0,14,3,0,0,1,-0.3886,0,0,0.2,0
147.69,9,1,3,1,128,0,0,11,0,0,0,1,-0.1405,0,0,0.2,0
88.48,5,1,2,2,317,0,0,7,3,0,0,0,-0.1351,0,0,0.0,0
23.03,1,1,3,1,187,0,0,19,1,0,0,0,-0.1844,0,0,0.0,0
38.31,4,4,2,1,168,0,0,16,4,0,0,0,-0.1561,0,0,0.0,0
78.74,9,0,2,4,297,0,0,9,0,0,0,0,-0.1546,0,0,0.0,0
104.95,5,1,1,2,176,0,0,20,3,0,0,0,-0.4061,0,0,0.0,0
381.88,2,1,0,1,150,0,0,6,3,0,0,0,0.137,0,0,0.0,0
15.03,1,0,1,3,94,0,0,13,3,0,0,0,-0.6814,0,0,0.0,0
619.35,0,1,0,1,203,0,0,10,6,1,0,0,-0.0098,0,0,0.0,0
42.99,7,3,2,3,174,0,0,19,6,1,0,1,2.0092,0,0,0.2,0
21.21,11,1,1,3,191,0,0,16,4,0,0,0,-0.4569,0,0,0.0,0
85.17,7,1,0,2,173,0,0,11,6,1,0,0,0.416,0,0,0.0,0
84.34,9,3,0,2,251,0,0,15,2,0,0,1,-0.4794,0,0,0.2,0
150.04,13,3,2,1,197,0,0,20,4,0,0,0,-0.4897,0,0,0.0,0
20.32,1,0,0,3,202,0,0,18,4,0,0,0,-1.004,0,0,0.0,0
16.4,10,3,2,4,206,0,0,10,2,0,0,1,-1.1395,0,0,0.2,0
31.27,5,0,1,1,289,0,0,8,4,0,0,1,0.3996,0,0,0.2,0
85.89,1,0,3,1,196,0,0,16,6,1,0,0,0.3767,0,0,0.0,0
58.93,5,4,2,1,197,0,0,18,2,0,0,0,0.5609,0,0,0.0,0
8.38,6,4,1,4,88,0,0,9,6,1,0,0,-0.569,0,0,0.0,0
34.41,6,0,1,1,163,0,0,16,0,0,0,0,0.9151,0,0,0.0,0
67.77,5,0,2,2,190,0,0,14,5,1,0,0,0.9392,0,0,0.0,0
38.65,9,3,1,2,214,0,0,19,3,0,0,1,-0.2545,0,0,0.2,0
12.77,4,3,1,3,228,0,0,23,2,0,1,0,-1.0404,0,0,0.15,0
27.23,11,1,0,2,238,0,0,19,3,0,0,0,-0.1925,0,0,0.0,0
20.73,2,1,2,4,243,0,0,15,0,0,0,1,-0.2779,0,0,0.2,0
28.28,14,1,2,2,150,0,0,14,1,0,0,0,-1.079,0,0,0.0,0
4.69,5,2,2,1,133,0,0,22,5,1,1,0,0.4536,0,0,0.15,0
18.54,11,3,1,2,165,0,0,13,2,0,0,0,-0.999,0,0,0.0,0
157.89,5,3,2,2,95,0,0,19,4,0,0,0,0.5907,0,0,0.0,0
20.81,11,0,0,1,216,0,0,9,1,0,0,1,-0.4099,0,0,0.2,0
25.03,5,2,0,3,164,0,0,15,5,1,0,0,0.576,0,0,0.0,0
2693.32,9,1,3,5,39,1,1,22,0,0,1,1,4.9738,0,0,0.65,1
62.27,0,4,2,2,225,0,0,11,3,0,0,0,-0.1685,0,0,0.0,0
33.81,0,1,2,1,174,0,0,12,6,1,0,0,-0.2474,0,0,0.0,0
117.52,11,1,3,1,45,0,0,12,1,0,0,1,-0.0408,0,0,0.2,0
138.75,10,3,1,1,214,0,0,13,3,0,0,0,-0.1162,0,0,0.0,0
15.64,14,4,2,3,229,0,0,19,2,0,0,0,-0.2261,0,0,0.0,0
11.06,7,1,0,2,107,0,0,4,2,0,1,0,-0.221,0,0,0.15,0
305.79,11,3,0,1,220,0,0,22,0,0,1,0,-0.1945,0,0,0.15,0
31.41,9,0,0,2,177,0,0,12,2,0,0,0,0.4054,0,0,0.0,0
25.8,4,1,0,1,111,0,0,19,6,1,0,0,-0.2693,0,0,0.0,0
41.26,0,4,2,2,259,0,0,13,2,0,0,0,-0.4793,0,0,0.0,0
110.09,9,3,0,1,178,0,0,14,3,0,0,0,1.9366,0,0,0.0,0
21.47,5,4,0,1,263,0,0,10,5,1,0,0,-0.3959,0,0,0.0,0
223.93,14,4,1,1,146,0,0,14,6,1,0,0,0.224,0,0,0.0,0
48.78,7,1,2,3,204,0,0,13,6,1,0,0,-0.0681,0,0,0.0,0
44.09,11,1,2,1,215,0,0,10,6,1,0,0,-0.2693,0,0,0.0,0
10.27,11,0,0,3,135,0,0,13,5,1,0,0,-1.0463,0,0,0.0,0
117.97,13,0,0,1,67,0,0,20,2,0,0,0,-0.2203,0,0,0.0,0
46.94,13,1,3,1,109,0,0,17,2,0,0,0,-0.1054,0,0,0.0,0
297.17,0,4,1,3,205,0,0,9,0,0,0,0,-0.2884,0,0,0.0,0
110.97,1,4,1,1,153,0,0,13,0,0,0,0,-0.1151,0,0,0.0,0
85.69,0,4,3,1,173,0,0,11,6,1,0,0,0.9188,0,0,0.0,0
36.97,13,1,2,2,134,0,0,14,6,1,0,0,-0.7631,0,0,0.0,0
145.71,2,1,3,3,175,1,0,18,4,0,0,1,2.4071,0,0,0.4,0
23.97,5,1,0,2,208,0,0,15,1,0,0,1,-0.1794,0,0,0.2,0
17.63,10,4,2,1,226,0,0,14,1,0,0,0,0.4596,0,0,0.0,0
71.23,11,1,0,1,172,0,0,12,6,1,0,0,-0.4214,0,0,0.0,0
273.11,6,3,1,1,171,0,0,14,2,0,0,0,0.7173,0,0,0.0,0
59.69,11,4,0,2,308,0,0,13,6,1,0,0,0.858,0,0,0.0,0
35.47,10,1,3,2,181,0,0,15,2,0,0,0,-0.6097,0,0,0.0,0
85.07,9,1,1,1,253,0,0,21,0,0,0,0,-0.2361,0,0,0.0,0
48.55,9,0,3,1,167,0,0,10,4,0,0,0,0.0836,0,0,0.0,0
93.68,10,1,2,2,117,0,0,11,6,1,0,0,-0.3456,0,0,0.0,0
23.82,11,0,2,2,105,0,0,21,3,0,0,0,-0.3413,0,0,0.0,0
65.39,6,3,0,1,251,0,0,12,6,1,0,0,1.1743,0,0,0.0,0
2665.18,9,4,3,5,16,1,0,1,3,0,1,1,5.3861,0,0,0.55,1
12.52,10,1,2,4,144,0,0,12,3,0,0,0,0.8384,0,0,0.0,0
113.89,14,4,3,3,202,0,0,12,4,0,0,0,-0.4464,0,0,0.0,0
84.91,8,2,0,2,329,0,0,13,3,0,0,0,-0.1811,0,0,0.0,0
70.42,10,3,0,2,11,0,0,23,5,1,1,0,0.1891,0,1,0.25,0
133.42,9,1,2,5,170,0,0,11,2,0,0,0,-0.4153,0,0,0.0,0
54.38,9,3,1,2,136,0,0,11,6,1,0,0,-0.2449,0,0,0.0,0
76.27,14,2,1,2,179,0,0,7,5,1,0,0,-0.2023,0,0,0.0,0
141.47,5,2,0,2,200,0,0,8,3,0,0,0,-0.3434,0,0,0.0,0
277.66,2,4,2,2,95,0,0,19,1,0,0,0,0.4886,0,0,0.0,0
90.39,5,1,0,1,148,0,0,18,0,0,0,1,-0.175,0,0,0.2,0
45.57,5,1,3,1,109,0,0,18,2,0,0,0,0.3818,0,0,0.0,0
31.6,14,4,2,2,252,0,0,21,0,0,0,0,-0.2181,0,0,0.0,0
48.01,5,4,2,2,198,0,0,16,3,0,0,0,0.019,0,0,0.0,0
31.16,2,1,3,3,105,0,0,18,3,0,0,0,-0.0221,0,0,0.0,0
67.68,13,2,2,2,169,0,0,17,5,1,0,0,-0.2678,0,0,0.0,0
81.28,0,3,0,2,96,0,0,18,3,0,0,0,1.6091,0,0,0.0,0
125.89,9,3,2,2,107,0,0,23,4,0,1,0,2.6663,0,0,0.15,0
62.28,13,1,3,2,152,0,0,13,1,0,0,1,-0.6077,0,0,0.2,0
64.09,12,3,0,1,194,0,0,5,5,1,1,0,-0.307,0,0,0.15,0
148.71,4,4,3,1,140,0,0,15,1,0,0,0,-0.0848,0,0,0.0,0
397.45,6,4,0,1,117,0,0,14,3,0,0,0,1.9016,0,0,0.0,0
28.16,2,1,1,2,113,0,0,11,0,0,0,0,-0.8137,0,0,0.0,0
60.34,11,2,1,2,235,0,0,21,3,0,0,0,0.2587,0,0,0.0,0
73.5,5,0,0,1,117,0,0,15,3,0,0,0,-0.1994,0,0,0.0,0
21.74,5,4,2,1,146,0,0,14,0,0,0,0,-0.2487,0,0,0.0,0
129.74,2,1,0,1,136,0,0,11,6,1,0,0,-0.8806,0,0,0.0,0
8.26,5,3,0,2,176,0,0,19,0,0,0,0,-0.2063,0,0,0.0,0
28.4,6,1,0,3,143,0,0,15,0,0,0,0,-0.7933,0,0,0.0,0
104.96,5,3,2,2,149,0,0,11,0,0,0,0,1.2499,0,0,0.0,0
208.6,5,1,1,1,208,0,0,11,4,0,0,0,-0.7116,0,0,0.0,0
70.81,5,4,0,2,208,0,0,10,3,0,0,0,0.3234,0,0,0.0,0
32.06,13,3,0,1,165,0,0,20,3,0,0,0,-0.3324,0,0,0.0,0
45.85,7,4,2,1,143,0,0,16,5,1,0,0,-0.3327,0,0,0.0,0
4.66,1,1,0,1,133,0,0,22,2,0,1,0,-0.6775,0,0,0.15,0
39.2,12,3,1,1,171,0,0,11,2,0,0,0,-0.4797,0,0,0.0,0
31.18,5,3,2,1,61,0,0,13,4,0,0,0,-0.3093,0,0,0.0,0
1231.53,0,1,1,4,138,0,0,9,1,0,0,0,-0.0304,0,0,0.0,1
36.8,14,3,2,2,263,0,0,16,1,0,0,1,-0.3642,0,0,0.2,0
66.57,5,4,2,2,242,0,0,20,1,0,0,0,1.0284,0,0,0.0,0
16.13,2,1,1,3,253,0,0,18,2,0,0,0,-0.4738,0,0,0.0,0
17.89,11,3,2,2,212,0,0,17,6,1,0,0,-0.2914,0,0,0.0,0
7.75,4,4,2,3,298,0,0,17,0,0,0,0,-1.1407,0,0,0.0,0
35.75,1,1,2,1,165,0,0,10,5,1,0,0,1.0281,0,0,0.0,0
13.43,9,1,2,2,195,0,0,2,2,0,1,0,-0.3969,0,0,0.15,0
10.68,9,4,0,2,217,0,0,12,6,1,0,0,1.4726,0,0,0.0,0
245.42,5,2,0,3,64,0,0,19,1,0,0,0,-0.1492,0,0,0.0,0
33.4,1,3,0,2,108,1,0,10,5,1,0,0,0.1768,0,0,0.2,0
12.82,11,1,0,3,119,0,0,7,6,1,0,0,-0.2362,0,0,0.0,0
68.24,4,1,2,2,128,0,0,20,0,0,0,0,-0.1362,0,0,0.0,0
53.04,4,3,0,1,291,0,0,9,0,0,0,0,0.2411,0,0,0.0,0
46.78,5,2,2,3,184,0,0,11,1,0,0,0,-0.3813,0,0,0.0,0
969.35,0,0,2,1,80,0,0,10,0,0,0,0,5.562,0,0,0.0,1
67.77,5,0,0,1,317,0,0,8,6,1,0,0,0.6266,0,0,0.0,0
34.32,9,4,1,1,166,0,0,12,3,0,0,1,-0.7483,0,0,0.2,0
27.11,13,0,2,5,274,0,0,11,6,1,0,0,-0.5343,0,0,0.0,0
5.92,11,3,0,2,157,0,0,19,4,0,0,0,-0.3649,0,0,0.0,0
4.82,11,0,2,1,104,0,0,13,3,0,0,0,-0.9651,0,0,0.0,0
79.66,9,4,0,2,237,0,0,13,1,0,0,0,2.4301,0,0,0.0,0
21.91,5,1,1,2,244,0,0,19,3,0,0,0,0.256,0,0,0.0,0
31.75,13,1,2,4,194,0,0,13,1,0,0,0,-0.3491,0,0,0.0,0
121.42,5,1,2,1,241,0,0,7,3,0,0,0,-0.285,0,0,0.0,0
253.97,6,3,0,3,164,0,0,7,4,0,0,0,-0.1771,0,0,0.0,0
51.87,2,1,2,2,260,0,0,15,2,0,0,0,-0.1353,0,0,0.0,0
1371.66,9,2,3,6,10,4,0,2,3,0,1,1,4.1114,1,1,0.9,1
45.88,2,1,2,1,131,0,0,11,1,0,0,1,-0.3258,0,0,0.2,0
92.14,4,3,2,1,188,0,0,14,3,0,0,0,-0.4124,0,0,0.0,0
185.22,6,1,2,4,281,0,0,9,0,0,0,0,-0.2613,0,0,0.0,0
18.83,13,2,0,1,79,0,0,8,1,0,0,0,0.2255,0,0,0.0,0
140.53,14,1,1,1,229,0,0,18,5,1,0,0,0.3797,0,0,0.0,0
141.27,7,3,2,1,171,0,0,11,0,0,0,0,0.0244,0,0,0.0,0
82.15,4,4,2,1,76,0,0,15,5,1,0,0,-0.6248,0,0,0.0,0
9.69,0,1,1,3,320,0,0,8,2,0,0,0,-0.2606,0,0,0.0,0
31.89,10,0,2,1,248,0,0,10,6,1,0,0,0.0248,0,0,0.0,0
59.68,13,4,0,2,157,0,0,10,0,0,0,0,-0.6259,0,0,0.0,0
45.13,5,2,0,1,165,1,0,13,3,0,0,0,0.1381,0,0,0.2,0
98.59,5,1,1,2,207,0,0,17,6,1,0,1,-0.898,0,0,0.2,0
55.44,11,0,0,4,246,0,0,13,4,0,0,0,1.7739,0,0,0.0,0
29.48,5,2,2,4,219,0,0,11,3,0,0,0,0.072,0,0,0.0,0
14.57,7,1,3,2,104,0,0,13,1,0,0,1,0.1103,0,0,0.2,0
201.56,5,4,0,2,200,0,0,11,6,1,0,0,0.0908,0,0,0.0,0
26.51,12,2,3,2,198,0,0,13,4,0,0,0,0.0636,0,0,0.0,0
228.95,4,3,1,2,218,0,0,18,3,0,0,0,-0.223,0,0,0.0,0
35.3,2,1,2,2,64,0,0,7,2,0,0,0,1.3497,0,0,0.0,0
42.86,5,4,2,2,220,0,0,10,5,1,0,0,0.7731,0,0,0.0,0
40.16,3,4,2,2,239,0,0,11,2,0,0,0,-0.0117,0,0,0.0,0
51.74,2,1,0,4,238,0,0,16,0,0,0,0,1.0211,0,0,0.0,0
65.63,1,4,2,2,203,0,0,10,5,1,0,0,-1.2924,0,0,0.0,0
25.76,4,1,2,2,263,0,0,23,3,0,1,0,-0.9056,0,0,0.15,0
18.57,14,4,2,2,283,0,0,15,0,0,0,0,-0.3298,0,0,0.0,0
47.35,6,1,0,2,169,0,0,9,4,0,0,0,-0.2931,0,0,0.0,0
68.69,14,4,0,1,195,0,0,9,5,1,0,0,-0.1146,0,0,0.0,0
8.22,9,2,0,3,131,0,0,18,2,0,0,0,0.7242,0,0,0.0,0
83.43,10,3,2,1,180,0,0,11,6,1,0,0,1.604,0,0,0.0,0
47.78,4,1,2,2,198,0,0,17,0,0,0,0,-0.5065,0,0,0.0,0
37.57,10,1,1,3,234,0,0,7,5,1,0,0,-0.2592,0,0,0.0,0
231.16,1,0,1,3,254,0,0,20,5,1,0,0,-0.1571,0,0,0.0,0
144.54,5,4,2,1,195,0,0,13,4,0,0,1,2.3012,0,0,0.2,0
36.6,9,1,2,2,80,0,0,10,0,0,0,0,0.1947,0,0,0.0,0
54.53,2,1,1,2,126,0,0,12,2,0,0,0,-0.7083,0,0,0.0,0
30.4,9,4,1,1,191,0,0,16,1,0,0,1,-0.2495,0,0,0.2,0
727.91,9,4,1,2,283,0,0,13,1,0,0,0,0.4288,0,0,0.0,0
40.51,11,0,1,2,140,0,0,12,5,1,0,0,-0.1875,0,0,0.0,0
12.43,10,4,0,2,197,0,0,11,1,0,0,0,-0.3161,0,0,0.0,0
24.73,10,3,2,2,181,0,0,12,1,0,0,0,-1.3151,0,0,0.0,0
16.09,11,4,2,2,218,0,0,16,3,0,0,0,-0.4458,0,0,0.0,0
434.03,1,1,0,1,197,0,0,20,2,0,0,0,0.0122,0,0,0.0,0
65.05,5,4,1,1,237,0,0,11,2,0,0,0,-0.2037,0,0,0.0,0
87.06,5,4,2,2,217,0,0,19,1,0,0,0,0.2218,0,0,0.0,0
13.0,6,1,0,1,117,0,0,17,2,0,0,0,0.6704,0,0,0.0,0
46.49,13,3,0,2,177,0,0,16,2,0,0,0,-0.3314,0,0,0.0,0
222.73,9,0,0,1,67,0,0,9,1,0,0,0,0.0482,0,0,0.0,0
142.46,2,1,1,2,42,0,0,6,0,0,0,0,-0.0973,0,0,0.0,0
18.94,2,3,2,3,238,0,0,9,0,0,0,1,-0.2438,0,0,0.2,0
32.17,1,1,0,3,224,0,0,6,4,0,0,1,-0.7746,0,0,0.2,0
10.32,0,4,0,3,200,0,0,12,2,0,0,1,-0.784,0,0,0.2,0
137.47,4,3,0,1,112,0,0,11,2,0,0,0,0.1815,0,0,0.0,0
25.3,2,2,0,3,285,0,0,16,2,0,0,0,-0.0394,0,0,0.0,0
22.21,2,1,0,3,172,0,0,16,6,1,0,0,-0.6422,0,0,0.0,0
758.46,0,1,2,1,211,0,0,16,1,0,0,0,1.3309,0,0,0.0,0
81.88,5,0,2,1,236,0,0,12,0,0,0,0,0.4891,0,0,0.0,0
48.99,11,3,2,2,120,0,0,10,4,0,0,0,-0.6006,0,0,0.0,0
44.3,9,3,3,1,122,0,0,12,5,1,0,1,-0.1737,0,0,0.2,0
13.39,9,4,1,1,262,0,0,18,6,1,0,1,-1.4752,0,0,0.2,0
169.0,4,4,0,1,224,0,0,13,3,0,0,1,-0.6556,0,0,0.2,0
39.68,5,4,1,2,159,0,0,5,1,0,1,1,-0.2138,0,0,0.35,0
52.42,10,3,2,1,176,0,0,16,2,0,0,0,-0.2431,0,0,0.0,0
28.48,11,0,0,3,93,0,0,14,5,1,0,0,-0.0942,0,0,0.0,0
70.94,4,3,0,1,144,0,0,17,4,0,0,1,-0.1817,0,0,0.2,0
89.35,4,0,0,1,210,0,0,8,2,0,0,0,-0.1517,0,0,0.0,0
124.23,9,3,3,2,77,0,0,17,2,0,0,0,-0.1856,0,0,0.0,0
30.15,1,0,1,1,154,0,0,15,4,0,0,1,-0.9233,0,0,0.2,0
41.47,5,3,1,3,216,0,0,20,3,0,0,0,-0.1197,0,0,0.0,0
43.87,11,1,2,2,220,0,0,18,5,1,0,0,-0.4363,0,0,0.0,0
173.18,9,3,0,2,236,0,0,20,0,0,0,0,0.0634,0,0,0.0,0
24.17,11,4,1,1,229,0,0,15,0,0,0,0,-0.1845,0,0,0.0,0
27.6,6,4,2,2,279,0,0,17,6,1,0,0,-0.8465,0,0,0.0,0
13.19,4,3,0,3,113,0,0,13,1,0,0,0,-0.8961,0,0,0.0,0
10.01,5,1,2,1,126,0,0,10,6,1,0,0,-0.2159,0,0,0.0,0
14.92,13,4,2,3,153,0,0,12,1,0,0,0,-0.5699,0,0,0.0,0
25.77,5,3,3,2,237,0,0,14,2,0,0,0,1.424,0,0,0.0,0
18.71,2,4,3,3,143,0,0,12,5,1,0,0,-0.3098,0,0,0.0,0
26.76,5,1,0,2,139,0,0,12,4,0,0,0,-0.2956,0,0,0.0,0
120.1,6,4,0,5,109,0,0,14,1,0,0,0,-0.8592,0,0,0.0,0
119.03,11,3,2,3,197,0,0,17,1,0,0,1,-0.0858,0,0,0.2,0
86.08,9,2,0,2,207,0,0,23,0,0,1,0,0.1901,0,0,0.15,0
221.86,11,4,1,3,222,0,0,9,1,0,0,0,-0.444,0,0,0.0,0
119.0,9,1,0,1,172,0,0,23,4,0,1,0,-0.4206,0,0,0.15,0
36.36,5,4,1,1,75,0,0,14,6,1,0,0,-0.5303,0,0,0.0,0
156.28,9,2,1,1,366,0,0,12,6,1,0,0,1.8994,0,0,0.0,0
8.25,13,0,2,2,245,0,0,16,4,0,0,0,-0.394,0,0,0.0,0
54.07,0,0,1,3,175,0,0,13,2,0,0,0,-0.1906,0,0,0.0,0
70.43,8,1,3,1,262,0,0,3,0,0,1,0,0.0388,0,0,0.15,0
236.86,11,1,2,1,315,0,0,20,5,1,0,0,-1.103,0,0,0.0,0
64.21,13,3,1,2,246,0,0,5,6,1,1,0,-0.3405,0,0,0.15,0
3.63,6,4,2,1,187,0,0,16,1,0,0,0,-1.0698,0,0,0.0,0
22.01,5,3,1,4,191,0,0,22,0,0,1,0,-0.1875,0,0,0.15,0
364.86,14,3,2,2,195,0,0,10,2,0,0,0,0.336,0,0,0.0,0
28.87,11,0,1,2,147,0,0,17,2,0,0,0,-1.2065,0,0,0.0,0
18.57,5,1,0,1,83,0,0,13,5,1,0,0,-0.319,0,0,0.0,0
87.11,5,3,2,1,250,0,0,15,2,0,0,0,-0.1947,0,0,0.0,0
16.7,7,1,0,1,246,0,0,13,2,0,0,0,-0.9216,0,0,0.0,0
98.47,6,2,0,2,151,0,0,10,4,0,0,0,-0.1825,0,0,0.0,0
50.64,2,0,2,2,112,0,0,8,4,0,0,0,0.2887,0,0,0.0,0
16.11,5,2,2,1,206,0,0,20,6,1,0,0,-0.4174,0,0,0.0,0
6.53,11,1,2,2,221,0,0,12,6,1,0,0,1.3483,0,0,0.0,0
111.04,2,2,0,2,155,0,0,19,3,0,0,0,-0.1967,0,0,0.0,0
34.94,9,3,1,4,190,0,0,11,1,0,0,0,-0.3225,0,0,0.0,0
73.57,11,0,0,3,196,0,0,10,3,0,0,0,-0.261,0,0,0.0,0
32.39,2,4,0,1,184,0,0,5,5,1,1,0,-0.4842,0,0,0.15,0
4.65,9,1,3,1,227,0,0,10,2,0,0,0,-0.1898,0,0,0.0,0
29.99,5,1,0,2,161,0,0,7,2,0,0,0,-0.2712,0,0,0.0,0
103.15,10,3,0,1,188,0,0,23,0,0,1,0,0.1843,0,0,0.15,0
185.6,11,0,0,2,88,0,0,19,1,0,0,0,1.0496,0,0,0.0,0
437.09,11,1,0,2,165,0,0,21,0,0,0,0,0.1088,0,0,0.0,0
58.81,9,0,0,2,145,0,0,5,0,0,1,0,-0.0441,0,0,0.15,0
61.13,2,4,3,4,135,0,0,10,1,0,0,0,-0.3261,0,0,0.0,0
