customer_id,province,account_age_days,avg_monthly_spend,avg_txn_amount,typical_peak_hour,preferred_channel,preferred_device,risk_score_initial
CUST_001097,ON,469,468.87,12.67,14.3,atm,desktop_browser,0.2124
CUST_001098,ON,267,2271.51,58.24,14.7,mobile_app,desktop_browser,0.17
CUST_001099,AB,1385,2407.73,77.67,10.0,pos_terminal,android,0.0472
CUST_001100,QC,428,439.79,24.43,12.0,mobile_app,ios,0.1909
CUST_001101,QC,753,1063.12,96.65,15.8,mobile_app,android,0.1931
CUST_001102,ON,233,341.04,14.21,15.2,pos_terminal,ios,0.2113
CUST_001103,ON,962,1203.76,42.99,8.9,web,desktop_browser,0.0536
CUST_001104,QC,1387,1078.43,82.96,13.1,web,ios,0.3736
CUST_001105,BC,874,1568.94,87.16,16.2,mobile_app,android,0.0198
CUST_001106,QC,1250,3800.71,253.38,12.7,web,desktop_browser,0.1693
CUST_001107,QC,1030,619.26,25.8,16.9,mobile_app,desktop_browser,0.0304
CUST_001108,SK,994,538.25,23.4,16.2,mobile_app,android,0.4782
CUST_001109,AB,1208,1048.66,27.6,13.2,mobile_app,ios,0.1234
CUST_001110,AB,661,813.88,29.07,11.5,pos_terminal,ios,0.1414
CUST_001111,QC,857,928.6,34.39,19.2,web,android,0.0242
CUST_001112,ON,1269,512.69,19.72,13.0,pos_terminal,android,0.1722
CUST_001113,NS,294,1176.32,35.65,18.1,mobile_app,ios,0.227
CUST_001114,ON,1450,909.04,60.6,11.1,mobile_app,ios,0.0808
CUST_001115,PE,637,2042.46,113.47,19.0,mobile_app,android,0.0728
CUST_001116,NS,1214,498.4,23.73,12.3,pos_terminal,desktop_browser,0.1679
CUST_001117,AB,765,1127.19,93.93,18.9,atm,ios,0.3072
CUST_001118,MB,898,408.12,37.1,14.5,pos_terminal,android,0.1084
CUST_001119,AB,1085,844.05,35.17,14.3,pos_terminal,ios,0.0279
CUST_001120,ON,599,1707.34,71.14,14.7,pos_terminal,ios,0.1231
CUST_001121,ON,1356,2090.93,58.08,8.1,pos_terminal,android,0.0967
CUST_001122,ON,269,2436.46,71.66,10.6,web,android,0.2735
CUST_001123,ON,134,453.35,13.74,17.3,web,ios,0.0469
CUST_001124,ON,907,1327.16,88.48,18.6,mobile_app,desktop_browser,0.241
CUST_001125,QC,1281,1029.56,35.5,15.9,mobile_app,desktop_browser,0.356
CUST_001126,NB,373,768.35,20.22,7.2,mobile_app,ios,0.3368
CUST_001127,ON,527,2922.61,94.28,12.2,pos_terminal,android,0.0157
CUST_001128,NB,1315,926.36,40.28,19.3,mobile_app,android,0.0917
CUST_001129,ON,1150,600.67,16.69,11.9,pos_terminal,ios,0.4629
CUST_001130,AB,586,1856.51,59.89,18.9,mobile_app,ios,0.1529
CUST_001131,AB,253,956.97,36.81,12.9,mobile_app,android,0.0479
CUST_001132,ON,1481,626.4,41.76,11.4,mobile_app,android,0.1705
CUST_001133,AB,1102,1322.47,47.23,18.5,web,ios,0.0058
CUST_001134,BC,280,1024.05,37.93,12.0,atm,android,0.5103
CUST_001135,NB,1173,685.99,19.06,16.8,pos_terminal,ios,0.151
CUST_001136,ON,1150,645.25,20.16,12.0,phone,android,0.1545
CUST_001137,BC,492,2023.93,80.96,16.2,mobile_app,ios,0.2373
CUST_001138,NB,441,1011.74,50.59,7.9,mobile_app,ios,0.2544
CUST_001139,ON,105,4937.47,290.44,14.4,web,desktop_browser,0.3294
CUST_001140,QC,531,2586.22,172.41,17.3,atm,ios,0.1872
CUST_001141,AB,1172,1075.79,37.1,13.3,mobile_app,android,0.4119
CUST_001142,ON,489,1175.45,30.93,14.9,pos_terminal,ios,0.3729
CUST_001143,ON,562,1232.91,34.25,12.8,web,ios,0.1627
CUST_001144,ON,843,4118.21,171.59,12.6,web,android,0.2196
CUST_001145,ON,959,525.76,16.96,15.6,mobile_app,android,0.1081
CUST_001146,BC,43,661.58,19.46,12.7,mobile_app,ios,0.1668
CUST_001147,QC,783,1467.3,66.7,22.0,pos_terminal,ios,0.1055
CUST_001148,QC,210,1253.15,50.13,14.8,web,ios,0.0851
CUST_001149,AB,305,565.5,29.76,15.2,mobile_app,ios,0.4333
CUST_001150,ON,1190,601.28,60.13,8.3,pos_terminal,android,0.1112
CUST_001151,BC,261,1566.51,54.02,13.8,web,ios,0.2022
CUST_001152,BC,1420,1493.58,87.86,14.3,mobile_app,android,0.1351
CUST_001153,AB,1187,881.4,48.97,17.7,atm,android,0.042
CUST_001154,ON,1361,1373.48,105.65,16.8,mobile_app,desktop_browser,0.056
CUST_001155,NB,363,705.42,26.13,10.2,atm,desktop_browser,0.173
CUST_001156,QC,979,1902.36,50.06,9.7,mobile_app,android,0.1644
CUST_001157,ON,1254,809.45,80.95,16.1,pos_terminal,android,0.2917
CUST_001158,BC,1199,465.91,19.41,12.7,atm,desktop_browser,0.5097
CUST_001159,QC,1034,2435.74,76.12,17.5,mobile_app,android,0.1088
CUST_001160,ON,512,12694.3,396.7,15.6,mobile_app,ios,0.1976
CUST_001161,AB,1418,443.41,27.71,14.6,atm,ios,0.0285
CUST_001162,BC,981,1986.79,52.28,12.7,web,android,0.281
CUST_001163,ON,1274,457.33,26.9,14.1,web,ios,0.042
CUST_001164,BC,1434,1594.25,61.32,12.0,web,desktop_browser,0.2827
CUST_001165,QC,1142,1108.47,31.67,14.0,web,ios,0.0504
CUST_001166,QC,1063,2050.42,68.35,17.1,atm,android,0.2061
CUST_001167,QC,1016,2962.98,164.61,13.2,atm,ios,0.2448
CUST_001168,QC,420,1388.65,38.57,10.4,web,ios,0.1076
CUST_001169,QC,1318,866.1,29.87,13.7,mobile_app,android,0.1645
CUST_001170,BC,117,951.57,28.84,14.6,atm,desktop_browser,0.0702
CUST_001171,QC,930,399.76,13.78,9.5,pos_terminal,android,0.2063
CUST_001172,SK,1434,701.31,38.96,14.5,mobile_app,desktop_browser,0.4219
CUST_001173,QC,1355,859.59,27.73,15.3,mobile_app,android,0.2619
CUST_001174,BC,276,973.44,54.08,11.3,pos_terminal,android,0.4
CUST_001175,QC,1094,2028.41,56.34,8.5,pos_terminal,android,0.2302
CUST_001176,ON,259,467.31,25.96,11.5,pos_terminal,unknown,0.1429
CUST_001177,MB,888,3425.19,311.38,10.5,web,ios,0.106
CUST_001178,ON,1077,337.16,15.33,10.9,pos_terminal,desktop_browser,0.3312
CUST_001179,ON,942,587.19,24.47,20.6,pos_terminal,desktop_browser,0.4028
CUST_001180,MB,1361,180.2,8.19,13.7,pos_terminal,android,0.0654
CUST_001181,QC,871,1203.07,66.84,14.7,mobile_app,android,0.0532
CUST_001182,MB,1390,7030.19,639.11,9.7,mobile_app,desktop_browser,0.1661
CUST_001183,NS,280,1027.67,34.26,16.5,atm,desktop_browser,0.1876
CUST_001184,AB,1494,2838.54,118.27,12.0,mobile_app,desktop_browser,0.2055
CUST_001185,BC,102,242.29,6.21,13.8,pos_terminal,ios,0.1813
CUST_001186,ON,57,1717.73,107.36,17.4,web,android,0.2205
CUST_001187,ON,866,1973.04,164.42,9.2,pos_terminal,ios,0.0869
CUST_001188,PE,234,1346.64,67.33,8.3,mobile_app,ios,0.0543
CUST_001189,AB,1008,1709.48,68.38,12.3,mobile_app,desktop_browser,0.1678
CUST_001190,ON,975,2690.45,192.17,13.4,web,android,0.2711
CUST_001191,QC,353,504.6,15.77,16.2,web,android,0.177
CUST_001192,AB,1270,838.96,28.93,15.2,web,desktop_browser,0.1257
CUST_001193,ON,1456,2649.57,75.7,14.5,mobile_app,unknown,0.0844
CUST_001194,BC,1164,1395.85,69.79,13.2,mobile_app,ios,0.1734
CUST_001195,QC,1145,876.18,62.58,16.2,mobile_app,desktop_browser,0.0733
CUST_001196,AB,491,607.93,20.26,14.1,web,android,0.0568
CUST_001197,NS,532,1034.19,36.94,14.2,web,android,0.0776
CUST_001198,ON,651,530.44,22.1,15.4,pos_terminal,ios,0.1301
CUST_001199,AB,1059,998.31,32.2,17.1,mobile_app,ios,0.2555
CUST_001200,ON,1435,825.6,68.8,10.9,web,android,0.1146
CUST_001201,ON,50,748.27,28.78,14.9,mobile_app,android,0.3155
CUST_001202,MB,69,1030.46,31.23,6.2,phone,ios,0.2488
CUST_001203,BC,1192,6172.1,440.86,11.1,web,android,0.3662
CUST_001204,BC,501,1400.18,60.88,20.6,mobile_app,ios,0.4696
CUST_001205,QC,353,763.52,38.18,12.2,web,desktop_browser,0.1028
CUST_001206,MB,1209,857.35,37.28,11.1,web,ios,0.2019
CUST_001207,NL,117,1287.85,91.99,11.7,mobile_app,desktop_browser,0.0404
CUST_001208,ON,1346,461.83,30.79,12.3,atm,android,0.6941
CUST_001209,MB,1291,1027.51,42.81,12.8,mobile_app,ios,0.4413
CUST_001210,ON,274,642.33,17.84,13.8,mobile_app,desktop_browser,0.1126
CUST_001211,QC,622,681.57,17.94,9.2,mobile_app,desktop_browser,0.2479
CUST_001212,PE,195,929.15,92.92,14.5,pos_terminal,android,0.2591
CUST_001213,QC,217,804.97,80.5,11.5,mobile_app,android,0.1644
CUST_001214,ON,325,1072.12,32.49,16.1,pos_terminal,ios,0.1456
CUST_001215,QC,573,1600.61,80.03,13.6,mobile_app,desktop_browser,0.3246
CUST_001216,SK,1026,478.7,29.92,16.2,pos_terminal,ios,0.0768
CUST_001217,AB,479,514.1,13.89,16.5,atm,ios,0.3258
CUST_001218,SK,485,3505.62,92.25,11.2,web,android,0.0588
CUST_001219,BC,443,699.61,24.99,11.5,web,desktop_browser,0.2146
CUST_001220,QC,283,628.4,52.37,13.9,web,android,0.1696
CUST_001221,ON,1124,953.65,34.06,13.2,pos_terminal,android,0.1584
CUST_001222,MB,197,1134.74,31.52,12.7,web,android,0.1755
CUST_001223,SK,1111,455.85,14.25,14.0,mobile_app,ios,0.0106
CUST_001224,QC,776,1337.32,60.79,14.1,phone,android,0.131
CUST_001225,ON,294,1384.82,44.67,13.6,pos_terminal,desktop_browser,0.0613
CUST_001226,NB,983,948.01,94.8,13.6,mobile_app,ios,0.0916
CUST_001227,QC,432,1488.65,87.57,20.0,mobile_app,desktop_browser,0.4399
CUST_001228,SK,978,1281.94,91.57,11.7,web,ios,0.3759
CUST_001229,QC,663,782.07,26.07,15.0,mobile_app,android,0.3556
CUST_001230,ON,258,2131.64,163.97,17.3,mobile_app,ios,0.1121
CUST_001231,QC,574,151.21,7.56,12.5,phone,android,0.1308
CUST_001232,ON,1143,442.23,13.82,17.7,pos_terminal,android,0.1891
CUST_001233,ON,1424,1187.55,107.96,16.5,web,ios,0.2932
CUST_001234,QC,1014,949.75,37.99,14.5,pos_terminal,ios,0.3691
CUST_001235,ON,1245,1161.2,48.38,16.8,web,ios,0.1392
CUST_001236,ON,491,2231.97,82.67,18.4,phone,android,0.1321
CUST_001237,ON,1122,2609.44,108.73,14.9,web,android,0.2128
CUST_001238,ON,918,1141.64,30.86,13.5,mobile_app,ios,0.0658
CUST_001239,QC,1432,1359.01,123.55,15.1,mobile_app,desktop_browser,0.0505
CUST_001240,ON,62,2684.39,78.95,18.7,mobile_app,android,0.108
CUST_001241,AB,657,1524.19,43.55,14.0,atm,ios,0.375
CUST_001242,ON,178,839.21,27.97,12.5,pos_terminal,ios,0.0479
CUST_001243,QC,771,366.87,36.69,12.2,mobile_app,ios,0.1254
CUST_001244,QC,1321,1621.93,64.88,13.9,phone,android,0.0533
CUST_001245,ON,802,772.3,40.65,11.9,web,ios,0.5776
CUST_001246,ON,871,748.0,49.87,11.1,phone,ios,0.043
CUST_001247,QC,929,392.35,12.26,9.6,web,ios,0.1792
CUST_001248,MB,1281,1415.09,36.28,14.5,pos_terminal,android,0.0567
CUST_001249,SK,1414,3772.07,188.6,11.8,mobile_app,ios,0.1673
CUST_001250,QC,1072,2634.24,109.76,17.1,pos_terminal,ios,0.2332
CUST_001251,ON,98,1933.64,56.87,13.6,pos_terminal,desktop_browser,0.1907
CUST_001252,NB,1352,438.64,27.42,12.8,mobile_app,android,0.186
CUST_001253,BC,119,1939.83,66.89,10.5,pos_terminal,ios,0.3753
CUST_001254,QC,169,684.26,31.1,12.5,pos_terminal,desktop_browser,0.097
CUST_001255,ON,387,990.56,29.13,14.2,mobile_app,ios,0.2401
CUST_001256,ON,142,119.84,3.52,18.9,mobile_app,ios,0.2691
CUST_001257,BC,216,977.31,34.9,10.7,mobile_app,desktop_browser,0.2227
CUST_001258,BC,1115,2725.17,170.32,19.7,phone,ios,0.076
CUST_001259,ON,935,1029.16,60.54,16.7,mobile_app,android,0.0758
CUST_001260,BC,208,1009.42,31.54,15.0,mobile_app,ios,0.1201
CUST_001261,ON,789,2253.78,97.99,13.9,mobile_app,desktop_browser,0.0517
CUST_001262,ON,979,458.51,12.74,11.8,mobile_app,ios,0.2611
CUST_001263,ON,598,323.55,11.98,11.6,mobile_app,android,0.257
CUST_001264,AB,589,830.98,83.1,16.9,pos_terminal,ios,0.234
CUST_001265,MB,1275,1416.76,64.4,17.5,web,ios,0.484
CUST_001266,BC,1061,470.43,14.7,12.4,mobile_app,ios,0.2573
CUST_001267,ON,840,853.5,35.56,16.1,pos_terminal,ios,0.2851
CUST_001268,ON,851,1057.25,58.74,15.9,mobile_app,desktop_browser,0.2776
CUST_001269,QC,727,998.03,49.9,14.4,pos_terminal,android,0.5465
CUST_001270,QC,230,1938.65,58.75,16.2,mobile_app,ios,0.1936
CUST_001271,ON,324,6986.86,211.72,14.6,mobile_app,android,0.1756
CUST_001272,AB,529,3541.64,131.17,11.4,web,ios,0.3222
CUST_001273,ON,1266,5654.23,235.59,12.0,mobile_app,ios,0.2149
CUST_001274,BC,717,370.64,23.17,13.3,mobile_app,ios,0.2796
CUST_001275,QC,877,1608.02,84.63,10.7,phone,ios,0.0188
CUST_001276,AB,95,1146.11,47.75,9.7,web,ios,0.1268
CUST_001277,ON,904,1450.04,38.16,14.9,pos_terminal,android,0.2239
CUST_001278,AB,989,903.72,30.12,10.8,mobile_app,ios,0.1817
CUST_001279,ON,1407,728.79,48.59,10.7,pos_terminal,ios,0.0922
CUST_001280,ON,1184,1512.86,151.29,14.7,pos_terminal,desktop_browser,0.1259
CUST_001281,SK,1376,810.24,40.51,15.5,atm,ios,0.0616
CUST_001282,QC,1145,1706.22,142.18,5.9,web,android,0.3793
CUST_001283,ON,1482,1672.09,92.89,12.9,web,ios,0.1972
CUST_001284,ON,608,3175.62,96.23,20.0,mobile_app,desktop_browser,0.1065
CUST_001285,QC,181,5758.38,169.36,15.3,mobile_app,android,0.1088
CUST_001286,QC,907,1351.94,90.13,15.1,atm,android,0.1912
CUST_001287,ON,874,1044.82,38.7,13.8,mobile_app,android,0.1994
CUST_001288,MB,487,1389.2,81.72,17.3,pos_terminal,android,0.1538
CUST_001289,ON,749,857.94,25.23,12.1,mobile_app,android,0.0563
CUST_001290,QC,1151,891.48,44.57,14.0,mobile_app,ios,0.4315
CUST_001291,QC,219,238.59,14.03,12.2,mobile_app,android,0.1014
CUST_001292,MB,580,1226.1,55.73,8.0,mobile_app,ios,0.1651
CUST_001293,BC,621,1042.68,47.39,19.5,mobile_app,unknown,0.1854
CUST_001294,NL,350,157.57,7.5,21.6,mobile_app,android,0.0766
CUST_001295,ON,569,841.3,44.28,15.2,web,ios,0.3401
CUST_001296,AB,373,1175.65,58.78,13.3,atm,ios,0.2133
CUST_001297,AB,908,831.24,39.58,10.7,mobile_app,ios,0.3021
CUST_001298,ON,1115,3226.39,94.89,10.5,mobile_app,desktop_browser,0.1724
CUST_001299,QC,1151,616.52,30.83,13.7,mobile_app,unknown,0.1116
CUST_001300,AB,959,568.88,17.78,15.4,web,ios,0.1626
CUST_001301,ON,303,1197.39,38.63,18.3,web,ios,0.2355
CUST_001302,AB,773,302.01,9.15,19.0,web,desktop_browser,0.4509
CUST_001303,BC,248,2396.61,77.31,14.5,atm,ios,0.2239
CUST_001304,QC,758,3668.8,159.51,5.1,mobile_app,ios,0.3264
CUST_001305,MB,883,1295.09,107.92,17.0,web,android,0.2452
CUST_001306,NB,328,1263.16,42.11,10.0,mobile_app,desktop_browser,0.1345
CUST_001307,QC,1316,334.0,33.4,15.1,pos_terminal,unknown,0.2843
CUST_001308,ON,1477,379.89,10.27,20.3,mobile_app,android,0.1029
CUST_001309,QC,614,5226.74,158.39,14.2,web,android,0.0988
CUST_001310,MB,525,3594.33,99.84,12.6,pos_terminal,android,0.1888
CUST_001311,ON,332,475.0,13.19,12.0,pos_terminal,android,0.2971
CUST_001312,ON,508,803.48,21.72,9.9,mobile_app,ios,0.1655
CUST_001313,BC,750,552.09,17.25,17.4,mobile_app,android,0.1686
CUST_001314,NS,422,735.01,56.54,15.6,web,ios,0.1106
CUST_001315,ON,381,595.55,28.36,14.3,mobile_app,android,0.0822
CUST_001316,BC,1087,1861.22,169.2,11.3,web,ios,0.1765
CUST_001317,QC,638,312.27,13.01,18.6,mobile_app,android,0.3871
CUST_001318,ON,1035,2451.48,81.72,23.0,mobile_app,ios,0.2923
CUST_001319,ON,697,1762.4,135.57,12.8,mobile_app,unknown,0.2663
CUST_001320,ON,193,1446.08,103.29,8.8,web,android,0.0222
CUST_001321,AB,1433,2114.93,141.0,9.3,web,desktop_browser,0.3673
CUST_001322,MB,734,408.51,40.85,19.2,pos_terminal,android,0.0435
CUST_001323,BC,692,2133.18,96.96,17.2,web,android,0.3095
CUST_001324,AB,389,1423.48,43.14,16.7,mobile_app,android,0.2682
CUST_001325,ON,1034,1171.42,106.49,14.0,atm,android,0.072
CUST_001326,BC,1077,1413.91,141.39,17.3,pos_terminal,ios,0.1341
CUST_001327,ON,734,719.74,26.66,14.3,pos_terminal,android,0.0737
CUST_001328,BC,1155,1238.7,95.28,15.9,web,desktop_browser,0.2375
CUST_001329,ON,758,1121.76,29.52,15.8,web,ios,0.0758
CUST_001330,ON,97,1574.7,68.47,11.8,pos_terminal,ios,0.2564
CUST_001331,ON,614,858.99,24.54,16.5,atm,desktop_browser,0.3362
CUST_001332,ON,687,1169.45,50.85,11.5,mobile_app,android,0.1604
CUST_001333,AB,943,877.5,32.5,10.9,web,ios,0.2056
CUST_001334,QC,605,6143.59,170.66,15.6,mobile_app,unknown,0.0279
CUST_001335,AB,449,778.76,20.49,13.6,web,ios,0.1892
CUST_001336,ON,914,918.84,29.64,16.1,mobile_app,android,0.384
CUST_001337,QC,132,576.31,19.87,12.5,pos_terminal,android,0.4617
CUST_001338,ON,511,1416.14,45.68,16.4,mobile_app,desktop_browser,0.1682
CUST_001339,QC,198,1961.41,72.64,12.0,phone,ios,0.2223
CUST_001340,ON,586,2084.84,54.86,17.4,mobile_app,ios,0.0588
CUST_001341,NS,669,1506.14,115.86,18.2,pos_terminal,ios,0.2184
CUST_001342,ON,983,1138.16,51.73,14.5,pos_terminal,android,0.0293
CUST_001343,ON,1164,343.77,8.81,8.4,mobile_app,desktop_browser,0.2422
CUST_001344,BC,826,354.73,27.29,13.9,web,desktop_browser,0.1471
CUST_001345,MB,1005,2233.69,58.78,16.6,mobile_app,ios,0.1302
CUST_001346,BC,1106,514.1,18.36,16.5,phone,unknown,0.3875
CUST_001347,NS,887,627.61,18.46,13.6,mobile_app,ios,0.4453
CUST_001348,NS,1368,1143.63,47.65,14.4,web,ios,0.4539
CUST_001349,QC,883,541.8,23.56,12.6,pos_terminal,android,0.2485
CUST_001350,ON,508,1716.86,63.59,17.8,mobile_app,ios,0.0293
CUST_001351,BC,859,1305.52,43.52,12.9,phone,ios,0.0412
CUST_001352,NB,715,2065.4,71.22,10.8,mobile_app,desktop_browser,0.4425
CUST_001353,QC,1239,1256.45,50.26,10.4,mobile_app,unknown,0.0797
CUST_001354,QC,1465,2013.24,59.21,11.6,pos_terminal,ios,0.1368
CUST_001355,AB,978,627.06,24.12,13.9,pos_terminal,android,0.2677
CUST_001356,NL,1195,329.24,9.15,11.9,mobile_app,ios,0.1731
CUST_001357,NB,381,553.04,16.76,15.2,web,ios,0.1102
CUST_001358,ON,288,2008.91,200.89,19.5,atm,android,0.3247
CUST_001359,QC,432,1198.68,63.09,13.0,pos_terminal,ios,0.1149
CUST_001360,ON,410,1256.08,34.89,15.4,web,desktop_browser,0.2314
CUST_001361,QC,103,983.89,25.23,16.4,web,android,0.0693
CUST_001362,ON,172,1059.67,66.23,14.2,mobile_app,ios,0.1439
CUST_001363,BC,940,2588.08,80.88,16.4,web,ios,0.4272
CUST_001364,ON,457,1193.75,56.85,16.1,atm,ios,0.2027
CUST_001365,ON,1304,631.26,25.25,13.7,pos_terminal,ios,0.166
CUST_001366,NS,378,215.14,6.94,12.4,mobile_app,ios,0.1669
CUST_001367,ON,374,902.65,53.1,15.1,atm,android,0.0775
CUST_001368,QC,404,3133.42,125.34,9.3,web,ios,0.1259
CUST_001369,BC,1478,441.23,20.06,9.2,mobile_app,ios,0.4095
CUST_001370,AB,1033,513.86,17.72,18.1,web,ios,0.4283
CUST_001371,QC,261,2325.53,89.44,14.7,mobile_app,android,0.1569
CUST_001372,ON,697,881.92,58.79,19.3,mobile_app,android,0.1375
CUST_001373,NS,76,1329.23,42.88,19.5,pos_terminal,android,0.1408
CUST_001374,BC,75,2447.42,106.41,10.8,pos_terminal,ios,0.1785
CUST_001375,NS,1456,818.33,81.83,10.6,web,desktop_browser,0.0326
CUST_001376,ON,1316,656.75,59.7,11.1,mobile_app,ios,0.0219
CUST_001377,ON,1056,1280.54,91.47,17.1,mobile_app,android,0.4817
CUST_001378,MB,1142,980.76,70.05,15.8,phone,android,0.1013
CUST_001379,ON,1222,956.4,39.85,12.1,mobile_app,ios,0.1967
CUST_001380,AB,1309,1176.34,53.47,15.3,pos_terminal,ios,0.0733
CUST_001381,AB,590,2151.71,56.62,19.6,web,android,0.5723
CUST_001382,QC,1201,2936.82,117.47,13.9,mobile_app,android,0.2701
CUST_001383,BC,839,1045.3,28.25,11.3,atm,ios,0.2183
CUST_001384,ON,240,374.78,13.39,15.5,web,ios,0.2643
CUST_001385,ON,890,1603.98,89.11,14.6,web,ios,0.1971
CUST_001386,ON,1252,4425.01,113.46,15.0,web,android,0.0986
CUST_001387,QC,936,2320.19,210.93,15.2,pos_terminal,desktop_browser,0.0655
CUST_001388,ON,501,777.61,22.87,11.9,mobile_app,android,0.2283
CUST_001389,ON,599,3567.8,99.11,12.7,mobile_app,android,0.1966
CUST_001390,ON,1189,715.35,51.1,15.3,pos_terminal,ios,0.2628
CUST_001391,BC,100,2485.53,73.1,17.4,pos_terminal,ios,0.1551
CUST_001392,ON,1395,1904.46,52.9,21.3,pos_terminal,desktop_browser,0.1093
CUST_001393,QC,626,383.58,15.98,18.5,web,ios,0.096
CUST_001394,ON,667,392.16,14.01,10.3,mobile_app,ios,0.2525
CUST_001395,ON,983,445.84,31.85,11.5,mobile_app,desktop_browser,0.1385
CUST_001396,QC,493,1322.46,42.66,14.1,mobile_app,ios,0.402
CUST_001397,BC,287,794.99,22.71,15.6,mobile_app,desktop_browser,0.1683
CUST_001398,ON,686,414.34,14.8,16.2,web,android,0.0729
CUST_001399,QC,446,871.57,36.32,16.1,pos_terminal,desktop_browser,0.195
CUST_001400,AB,245,1496.38,106.88,15.5,mobile_app,ios,0.2677
CUST_001401,BC,750,253.64,18.12,14.8,atm,desktop_browser,0.294
CUST_001402,BC,1439,1599.56,49.99,21.6,mobile_app,android,0.3794
CUST_001403,BC,1351,641.85,16.46,11.4,pos_terminal,ios,0.177
CUST_001404,BC,83,1588.59,105.91,10.3,atm,ios,0.1614
CUST_001405,QC,298,720.62,20.02,11.2,mobile_app,android,0.0592
CUST_001406,ON,911,702.17,50.15,16.7,web,ios,0.2899
CUST_001407,ON,1229,1170.48,40.36,13.0,mobile_app,ios,0.1189
CUST_001408,QC,1409,1877.13,125.14,11.2,atm,desktop_browser,0.1772
CUST_001409,ON,248,1061.21,31.21,12.8,mobile_app,android,0.3145
CUST_001410,QC,400,678.54,22.62,12.4,pos_terminal,ios,0.1436
CUST_001411,ON,907,635.58,42.37,13.7,mobile_app,ios,0.4145
CUST_001412,QC,386,1550.41,140.95,16.6,mobile_app,ios,0.0566
CUST_001413,BC,357,338.24,22.55,19.7,pos_terminal,ios,0.1496
CUST_001414,NL,627,1468.72,56.49,15.3,mobile_app,android,0.5285
CUST_001415,QC,1302,3811.39,97.73,17.1,atm,ios,0.4703
CUST_001416,QC,1099,1071.92,35.73,12.1,mobile_app,android,0.2641
CUST_001417,BC,61,733.59,33.35,14.0,web,ios,0.1716
CUST_001418,ON,268,3121.19,124.85,13.7,web,desktop_browser,0.4543
CUST_001419,ON,1189,525.17,18.76,12.9,pos_terminal,ios,0.2447
CUST_001420,BC,888,873.94,87.39,11.9,mobile_app,ios,0.3654
CUST_001421,ON,828,659.68,19.4,15.8,mobile_app,ios,0.2058
CUST_001422,AB,1473,1218.34,81.22,16.6,mobile_app,ios,0.1306
CUST_001423,ON,921,1627.55,42.83,16.4,web,android,0.6273
CUST_001424,AB,1339,980.3,39.21,18.3,mobile_app,desktop_browser,0.3148
CUST_001425,ON,960,985.64,57.98,15.6,phone,desktop_browser,0.4203
CUST_001426,MB,773,1643.25,65.73,16.2,mobile_app,desktop_browser,0.0786
CUST_001427,BC,1352,1179.7,31.04,11.1,web,desktop_browser,0.2523
CUST_001428,NB,191,924.92,26.43,14.4,web,android,0.1112
CUST_001429,AB,1270,5609.84,373.99,18.4,web,android,0.0984
CUST_001430,ON,413,875.71,24.33,18.0,pos_terminal,desktop_browser,0.2228
CUST_001431,MB,99,6331.61,351.76,13.5,pos_terminal,ios,0.041
CUST_001432,AB,360,801.13,21.08,19.5,pos_terminal,desktop_browser,0.2262
CUST_001433,BC,835,1415.25,78.63,17.3,web,ios,0.428
CUST_001434,ON,1262,636.12,19.88,16.7,web,ios,0.3843
CUST_001435,ON,99,302.22,8.17,11.1,mobile_app,android,0.2258
CUST_001436,ON,794,1841.16,59.39,18.8,web,ios,0.1059
CUST_001437,QC,72,3219.41,201.21,12.8,mobile_app,android,0.1513
CUST_001438,MB,645,4111.41,342.62,14.3,pos_terminal,ios,0.2538
CUST_001439,AB,491,1356.26,38.75,14.5,mobile_app,desktop_browser,0.0805
CUST_001440,QC,855,972.65,37.41,11.8,pos_terminal,ios,0.2443
CUST_001441,BC,1423,790.79,43.93,11.1,mobile_app,ios,0.4369
CUST_001442,ON,605,892.55,25.5,19.4,mobile_app,ios,0.0402
CUST_001443,ON,735,733.12,26.18,12.2,pos_terminal,android,0.0772
CUST_001444,ON,1119,265.06,18.93,14.7,web,ios,0.1442
CUST_001445,ON,606,2137.67,54.81,13.9,pos_terminal,ios,0.1958
CUST_001446,ON,387,1106.9,69.18,12.6,mobile_app,desktop_browser,0.1506
CUST_001447,AB,190,944.9,85.9,10.4,pos_terminal,android,0.1388
CUST_001448,AB,713,415.64,18.89,11.0,web,desktop_browser,0.153
CUST_001449,AB,1011,890.92,24.75,10.9,mobile_app,android,0.1841
CUST_001450,BC,273,1063.57,30.39,18.6,atm,desktop_browser,0.0928
CUST_001451,ON,296,350.53,14.61,17.9,web,android,0.3382
CUST_001452,AB,179,3437.97,229.2,6.1,pos_terminal,ios,0.0978
CUST_001453,ON,1258,411.72,17.16,13.5,pos_terminal,android,0.4165
CUST_001454,ON,466,3939.93,135.86,17.2,atm,desktop_browser,0.1888
CUST_001455,ON,1122,2134.36,194.03,14.1,phone,android,0.4203
CUST_001456,ON,1417,437.32,36.44,8.7,mobile_app,android,0.4241
CUST_001457,QC,1443,2064.19,121.42,14.3,mobile_app,ios,0.1112
CUST_001458,BC,817,173.49,6.2,11.2,web,unknown,0.4632
CUST_001459,ON,613,525.36,13.83,18.0,atm,ios,0.4376
CUST_001460,ON,862,5120.85,176.58,16.4,mobile_app,desktop_browser,0.1984
CUST_001461,QC,133,7152.68,476.85,15.6,mobile_app,ios,0.0419
